"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Submarine safety and spatial awareness: The SubSafe games-based training system","https://research.birmingham.ac.uk/en/publications/submarine-safety-and-spatial-awareness-the-subsafe-games-based-tr","Stone, R. J.; Caird-Daley, A.","1 Dec 2009","A feasibility study commissioned in 1998 by Flag Officer Submarines (FOSM) evaluated the human factors issues of adopting new forms of interactive media to enhance the spatial awareness of safety-critical systems on board Trafalgar Class vessels. The study delivered an early virtual demonstrator that combined simple, real-time 3D models of the main submarine decks and compartments with 360° digital image panoramas of complex, cluttered areas. Digital panoramas were chosen to overcome the huge financial and computational costs of reproducing every pipe, cable, valve and subsystem evident onboard vessels of this class in 3D. More recently, however, hardware and software technologies developed for computer games have proved to be more than capable of delivering quite detailed virtual environments on PC platforms and gaming consoles for non-entertainment applications, at a fraction of the cost than was the case 8 years ago. SubSafe is one such example of what can be achieved using gaming technologies, exploiting freely available, freely distributable software. SubSafe is a proof-of-concept demonstrator that presents end users with an interactive three-dimensional model of part of a typical Naval Base quayside and a Trafalgar Class submarine. The virtual submarine model comprises 3 decks forward of bulkhead 59 (aft of the control room), which accounts for some 35 compartments and over 500 different objects (such as valves, pipes, firefighting and life-saving units, important control panels and so on). This paper presents the background to the SubSafe project and current plans for pilot studies conducted in conjunction with the Royal Navy's Submarine School in Devonport. The studies are investigating knowledge transfer from the classroom to the real submarine (during Week 7 of the students' ""Submarine Qualification Dry"", or SMQ(D) course), together with general usability and interactivity assessments. The paper also briefly considers future extensions into other submarine training domains, including periscope ranging and look-interval assessment skills and the planning and rehearsal of approach and docking procedures for submersible rescue operations.","Navy","University of Birmingham"
"Classifying Vessels Using Broadband Sonar: Considerations for Future Autonomous Support","https://research.birmingham.ac.uk/en/publications/classifying-vessels-using-broadband-sonar-considerations-for-futu","McCabe, F.; Baber, C.; Stone, B.","Apr 2020","Submarine Command Teams often rely on sensor systems such as sonar to gain situational awareness when operating below periscope depth. Classifying  different vessels using broadband sonar relies on the analysis of aural characteristics to build up a target motion solution for each sonar contact. This process is inherently uncertain, and misclassification can be potentially fatal,resulting in collisions between vessels and submarines. This paper offers suggestions for artificially intelligent support which could be created and provided through the analysis of historically collected information about fishing vessels transmitted via satellite. These suggestions were formedthrough an interview with a subject matter expert and the analysis of a report compiled about a collision that occurred between a Royal Navy submarine and fishing vessel in 2015.","Navy","University of Birmingham"
"Bistatic ISAR distortion mitigation via superresolution","https://research.birmingham.ac.uk/en/publications/bistatic-isar-distortion-mitigation-via-superresolution","Cataldo, D.; Martorella, M.","Oct 2018","Seminal bistatic inverse synthetic aperture radar (ISAR) work that was presented by Martorella et al. about a decade ago has demonstrated that an equivalent monostatic configuration can be used to approximate the bistatic configuration under certain constraints. This allows us to greatly simplify the signal processing that leads to the formation of a bistatic ISAR image. Nevertheless, when such constraints are not fully satisfied some distortions may be introduced. In this paper, such distortions are studied in detail and a reduction of them is proposed that is based on the use of superresolution techniques.","Navy","University of Birmingham"
"Drill, discipline and decency? Exploring the significance of prior military experience for prison staff culture","https://research.birmingham.ac.uk/en/publications/drill-discipline-and-decency-exploring-the-significance-of-prior-","Moran, D.; Turner, J.","20 Jul 2021","Building on prior theorization of the prison–military complex and critiques of Foucault’s claim of similarities between the prison and the military, this article uses the example of ex-military personnel as prison staff to consider the nature of this relationship. In a UK context in which policy discourse speaks of ‘military’ methods as an aspiration for the Prison Service but where critical prison scholars use this term more pejoratively, it draws on a unique survey of current and former prison staff to explore the perceived characteristics of ex-military personnel, and the relationship between military service and prison staff culture. The article finds that although some ‘military’ characteristics recall more negative ‘traditional’ cultures, others point towards more professional and compassionate attitudes, challenging the notion that ‘militarism’ necessarily engenders authoritarian and punitive prison regimes.","Navy","University of Birmingham"
"Randomised methodology development study to investigate plaque removal efficacy of manual toothbrushes","https://research.birmingham.ac.uk/en/publications/randomised-methodology-development-study-to-investigate-plaque-re","Grimaldi, R.; Yonel, Z.; Chapple, I.; Butler, A.; Hall, C.; Reinbold, K.; Mantzourani, M.","21 Oct 2021","Objectives: In vivo toothbrush studies differ widely in design, plaque indices employed, plaque accumulation period, brushing duration and regimen. This study aimed to evaluate plaque removal efficacy of toothbrushes to guide clinical model development.Methods: This was a single-centre, randomised, controlled, examiner-blind, method development study in 80 healthy participants. Over 28 days, participants brushed twice-daily (1 min) using a fluoride toothpaste and one of four marketed toothbrushes: Toothbrushes A (compact head) and B (regular head): medium-hard; flat trim; end-rounded bristles; Toothbrush C: medium-hard; end-rounded bristles; silky, tapered filaments; compact head; Toothbrush D: soft; tapered filaments; compact head. Supra-gingival plaque removal was evaluated immediately after single brushing events (Days 0, 7, 28, at study centre) and following 7- and 28-days’ home use via Rustogi modified Navy Plaque Index (RPI) and Turesky modified Quigley Hein Plaque Index (TPI).Results: All toothbrushes provided significant plaque removal after single-brushing events (p<.0001, RPI/TPI). Toothbrushes A and B showed significant (p<.05) pre-brushing RPI/TPI plaque reductions after 7- and 28-days use versus Day 0 pre-brushing (except Toothbrush B, Day 28, non-significant TPI). There were no significant differences with Toothbrush C. Toothbrush D TPI was significantly lower at both timepoints versus Day 0 pre-brushing (p<.05). Study toothbrushes were generally well-tolerated.Conclusion: All toothbrushes showed plaque-removal efficacy after single-brushing events and small but increasing reductions in pre-brushing plaque levels over 28 days. Similar trends were observed irrespective of the plaque index employed. These data will inform the design of future clinical studies of plaque removal efficacy using manual toothbrushes.Clinical Significance Statement (50 of 50 words): Regular effective oral hygiene can help prevent and treat gingivitis, principally via twice-daily mechanical cleaning with a toothbrush. Data generated from this methodology development study provides useful information for the design of future clinical studies to assess plaque removal efficacy of manual toothbrushes and generate results to inform clinical recommendations.","Navy","University of Birmingham"
"Sudden death and gradual decay in visual working memory","https://research.birmingham.ac.uk/en/publications/sudden-death-and-gradual-decay-in-visual-working-memory","Zhang, W.; Luck, S. J.","Apr 2009","General Douglas MacArthur remarked that ""old soldiers never die; they just fade away."" For decades, researchers have concluded that visual working memories, like old soldiers, fade away gradually, becoming progressively less precise as they are retained for longer periods of time. However, these conclusions were based on threshold-estimation procedures in which the complete termination of a memory could artifactually produce the appearance of lower precision. Here, we use a recall-based visual working memory paradigm that provides separate measures of the probability that a memory is available and the precision of the memory when it is available. Using this paradigm, we demonstrate that visual working memory representations may be retained for several seconds with little or no loss of precision, but that they may terminate suddenly and completely during this period.","Navy","University of Birmingham"
"RORSIM: A warship collision avoidance 3D simulation designed to complement existing Junior Warfare Officer training","https://research.birmingham.ac.uk/en/publications/rorsim-a-warship-collision-avoidance-3d-simulation-designed-to-co","Cooke, N.; Stone, R.","Sept 2013","Royal Navy Junior Warfare Officers (JWO) undergo a comprehensive training package in order to prepare them to be officers of the watch. One aspect of this training relates to their knowledge of the ‘Rules of the Road’ or ‘COLREGS’; the rules for the manoeuvring and signalling that approaching vessels make in order to avoid collision. The training and assessment exercises undertaken predominantly use non-interactive static materials. These do not exercise the required skill in reconciling information from maritime charts, radar displays and ‘out-of-the-window’ monitoring. Consequently, performance during assessment on the VR-based bridge simulator falls short. This paper describes The Rules of the Road SIMulator (RORSIM)—a proof of concept interactive 3D (i3D) simulator developed to bridge the training gap between classroom teaching and VR bridge simulator assessment. RORSIM’s differentiation and its key functionality in terms of visualisaton, physics/interaction and game mechanics are influenced by the consideration of pedagogical learning models during requirements capture. This capture is formalised by a ‘Training Gap Use Case’—a graphical viewpoint using the Universal Modelling Language which can assist developers in requirements capture and development of i3D tools for existing training programmes. Key functionality, initial JWO feedback and a planned pilot study design are reported.","Navy","University of Birmingham"
"Acinetobacter in modern warfare.","https://research.birmingham.ac.uk/en/publications/acinetobacter-in-modern-warfare","O'Shea, M.","1 May 2012","Increasing appreciation of the role of Acinetobacter baumannii in the aetiology of severe nosocomial infections, together with its ability to employ several mechanisms to rapidly develop resistance to multiple classes of antimicrobial agents, has led to growing interest in this organism over recent years. Recognition and subsequent investigation of the significance of pathogenic Acinetobacter infections in military personnel sustaining injuries during the conflicts in Afghanistan and Iraq has provided an important contribution to the epidemiology of infections with Acinetobacter spp. The following review examines this recent military experience.","Navy","University of Birmingham"
"Terrain evaluation for allied military operations in Europe and the Far East during World War II: 'secret' British reports and specialist maps generated by the Geological Section, Inter-Service Topographical Department","https://research.birmingham.ac.uk/en/publications/terrain-evaluation-for-allied-military-operations-in-europe-and-t","Rose, EPF.; Clatworthy, J.","1 May 2008","Between November 1943 and June 1946, at least 16 geologists assisted the Inter-Service Topographical Department (ISTD), a British military unit primarily of geographers, under Royal Navy auspices, to prepare reports and geotechnical maps to guide planning of Allied military operations. Reports assessing terrain factors were generated with geologist assistance for parts of Italy, France, Germany, Austria, the Low Countries and the Balkan region; also for Malaya, parts of Indonesia, Thailand, Indo-China, Formosa, Hainan, Hong Kong and the nearby Chinese mainland. The Geological Section ISTD, as it was officially designated from August 1944, based at Oxford, had an authorized establishment of four Royal Engineers officers (briefly assisted by a few US, Canadian and Dutch military personnel), but simultaneously involved up to 12 earth scientists or engineers by August 1945; it was the only team of British military geologists to be constituted (except in India) in either World War. Its work marks a significant if largely unknown phase in the development of engineering and hydrogeological terrain evaluation skills prior to the evolution of terrain analysis as a major discipline postwar, revealed by declassified reports now preserved in the UK within the National Archives and the Royal Geographical Society's library; maps at the British and the Bodleian libraries; and documents in the University of Birmingham's Lapworth Museum of Geology.","Navy","University of Birmingham"
"Blast injury to the perineum","https://research.birmingham.ac.uk/en/publications/blast-injury-to-the-perineum","Genitourinary Working Group (Trauma)","Mar 2013","Recent military operations have resulted in a small but significant number of military personnel suffering severe perineal injuries. In association with lower limb amputation and pelvic fracture, this complex is described as the 'signature injury' of the current conflict in Afghanistan. There are significant consequences of surviving severe perineal injury but the experience of managing these casualties is limited. This article gives an overview of the processes developed to meet these challenges and introduces a series of articles which examine the subject in finer detail.","Navy","University of Birmingham"
"Morpho­Semantic Properties of Serbian Nouns: Animacy and Gender Pairs","https://research.birmingham.ac.uk/en/publications/morphosemantic-properties-of-serbian-nouns-animacy-and-gender-pai","Milin, P.; Radanović, J.","2011","In this study we investigated whether and how the cognitive system uses morphological markedness of animacy and gender pairs. In the Serbian language masculine nouns are marked for animacy (i.e., genitive-accusative syncretism), while for feminine nouns the animacy distinction is purely semantic. Thus, in Experiment 1 we used this natural, linguistic differentiation to test whether morphological markedness of animacy influences lexical processing. In the same experiment, we tested whether the cognitive system is sensitive to the fact that some animate nouns have a sibling in the other gender (e.g., dečak /”boy”/ – devojčica /”girl”/), while others do not have it (e.g., vojnik /”soldier”/ or žirafa /”giraffe”/). We labeled this indicator sibling presence. The analysis did not confirm the effect of animacy, neither between nor within genders. However, animate nouns with a sibling were processed faster than those without a sibling. Since the majority of sibling nouns are morphologically related (like konobar /”waiter”/ – konobarica /”waitress”/), while the rest are not (e.g., petao /”rooster”/ – kokoška /”hen”/), in Experiment 2 we tested whether morphological relatedness contributed to the effect of sibling presence. Results showed that this is not the case: morphologically related and unrelated masculine-feminine pairs of nouns (siblings) were processed equally fast. Furthermore, an interaction between the target’s frequency and the frequency of its sibling was observed: nouns with a more frequent sibling benefited more from their own frequency than those with a less frequent sibling. We argue that sibling support is realized through semantic, not morphological relations. Taken together, our findings suggest that morphological markedness is not used in lexical processing, which is in line with an amorphous approach to lexical processing.","Navy","University of Birmingham"
"WebScylla: A 3D web application to visualise the colonisation of an artificial reef","https://research.birmingham.ac.uk/en/publications/webscylla-a-3d-web-application-to-visualise-the-colonisation-of-a","Francis, B. T.; Stone, R. J.","9 Nov 2009","Scylla is Europe's first artificial reef and was created by the scuttling of a former Royal Navy frigate off the UK coast in Cornwall. As well as being a popular attraction for divers, the colonisation of the reef is of great interest to marine biologists. A recent research programme undertaken by the University of Birmingham in conjunction with the National Marine Aquarium (NMA) has delivered an interactive 3D model of the Scylla. The aim of this program is to promote a greater educational and scientific understanding of the fragility of marine ecosystems. In its current form, the Virtual Scylla exists as a ""kiosk""based exhibit, resulting in only limited handson access by visitors to the NMA. eXtensible 3D (X3D) is a royaltyfree standard which makes it possible to deliver interactive 3D content over the World Wide Web. X3D has previously been used for scientific visualisation in many academic fields. The WebScylla project aims to create an X3D version of the Virtual Scylla which can be delivered over the Web for use as an extensible scientific and educational tool. A web application framework following the ModelViewController (MVC) design pattern is used to rapidly develop a 3D web application to visualise colonisation data relating the Scylla reef which is stored in a relational database. AJAX techniques are used to create a highly interactive and responsive user interface to this application using a hybrid of XHTML and X3D components. It is concluded that MVC frameworks can be a powerful tool for the rapid development of 3D web applications and are particularly suited to datacentric applications. Problems encountered and lessons learned include issues in developing effective user interfaces for visualisation tools using interactive computer graphics and a discussion of some limitations of existing X3D implementations.","Navy","University of Birmingham"
"Tumour-derived GM-CSF promotes granulocyte immunosuppression in mesothelioma patients","https://research.birmingham.ac.uk/en/publications/tumour-derived-gm-csf-promotes-granulocyte-immunosuppression-in-m","Khanna, S.; Graef, S.; Mussai, F.; Thomas, A.; Wali, N.; Yenidunya, B. G.; Yuan, C. M.; Morrow, B.; Zhang, J.; Korangy, F.; Greten, T. F.; Steinberg, S. M.; Stetler-Stevenson, M.; Middleton, G.; De Santo, C.; Hassan, R.","30 Mar 2018","PURPOSE: The cross talk between tumour cells, myeloid cells, and T cells play a critical role in tumour pathogenesis and response to immunotherapies. Although the aetiology of mesothelioma is well understood the impact of mesothelioma on the surrounding immune microenvironment is less well studied. In this study the effect of the mesothelioma microenvironment on circulating and infiltrating granulocytes and T cells is investigated.EXPERIMENTAL DESIGN: Tumour and peripheral blood from mesothelioma patients were evaluated for presence of granulocytes, which were then tested for their T cell suppression. Co-cultures of granulocytes, mesothelioma cells, T cells were used to identify the mechanism of T cell inhibition.RESULTS: Analysis of tumours showed that the mesothelioma microenvironment is enriched in infiltrating granulocytes, which inhibit T cell proliferation and activation. Characterisation of the blood at diagnosis identified similar, circulating, immunosuppressive CD11b+CD15+HLADR- granulocytes at increased frequency compared to healthy controls. Culture of healthy-donor granulocytes with human mesothelioma cells showed that GM-CSF upregulates NOX2 expression and the release of Reactive Oxygen Species (ROS) from granulocytes, resulting in T cell suppression. Immunohistochemistry and transcriptomic analysis revealed that a majority of mesothelioma tumours express GM-CSF and that higher GM-CSF expression correlated with clinical progression. Blockade of GM-CSF with neutralising antibody, or ROS inhibition, restored T cell proliferation suggesting that targeting of GM-CSF could be of therapeutic benefit in these patients.CONCLUSIONS: Our study presents the mechanism behind the cross-talk between mesothelioma and the immune micro-environment and indicates that targeting GM-CSF could be a novel treatment strategy to augment immunotherapy.","Navy","University of Birmingham"
"Contact lens-related microbial keratitis in deployed British military personnel","https://research.birmingham.ac.uk/en/publications/contact-lens-related-microbial-keratitis-in-deployed-british-mili","Musa, F.; Tailor, R.; Gao, A.; Hutley, E.; Rauz, S.; Scott, RAH.","1 Aug 2010","Aims To quantify the effect of contact lens-related microbial keratitis (CLMK) in the British Defence personnel particularly those in active service in the Arabian Gulf and Afghanistan between June 2001 and January 2007.  Methods A retrospective review of all British military personnel who developed contact lens-related keratitis during deployment.  Results A total of 27 cases (27, eyes, 23, male; median age 26 (range 19-41) years) were identified, of whom 19 cases were evacuated from Iraq alone. Twenty cases were associated with soft contact lens wear. Seven cases were culture positive, of which five grew Pseudomonas aeruginosa. The overall incidence of CLMK in contact lens wearer in the British military in Iraq was 35 per 10 000. There was an increased incidence during the summer months. Seventeen eyes (63%) lost more than one line of visual acuity with a resultant permanent medical downgrading in duty capability in nine cases.  Conclusions CLMK has a poorer outcome in a deployed military environment when compared to the civilian setting. Increased awareness of the health risks of contact lens wear together with standardised treatment regimens based on improved pathogen detection using molecular diagnostics have improved outcomes.","Navy","University of Birmingham"
"Is there a differential in the dental health of new recruits to the British Armed Forces? A pilot study.","https://research.birmingham.ac.uk/en/publications/is-there-a-differential-in-the-dental-health-of-new-recruits-to-t","Elmer, TB.; Langford, J.; McCormick, R.; Morris, A.","1 Nov 2011","BACKGROUND AND AIM  Figures from the British Defence Dental Services reveal that serving personnel in the British Army have a persistently lower level of dental fitness than those in the Royal Navy or the Royal Air Force. No research had been undertaken to ascertain if this reflects the oral health of recruits joining each Service. This study aimed to pilot a process for collecting dental and sociodemographic data from new recruits to each Service and examine the null hypothesis that no differences in dental health existed.  METHOD  Diagnostic criteria were developed, a sample size calculated and data collected at the initial training establishments of each Service.  RESULTS  Data for 432 participants were entered into the analysis. Recruits in the Army sample had a significantly greater prevalence of dental decay and greater treatment resource need than either of the other two Services. Army recruits had a mean number of 2.59 (2.08, 3.09) decayed teeth per recruit, compared to 1.93 (1.49, 2.39 p ","Navy","University of Birmingham"
"Predictors of Return to Work in Cancer Survivors in the Royal Air Force","https://research.birmingham.ac.uk/en/publications/predictors-of-return-to-work-in-cancer-survivors-in-the-royal-air","Murray, K.; Lam, K. B. H.; McLoughlin, D. C.; Sadhra, S.","Mar 2015","PURPOSE: Return to work (RTW) is beneficial for cancer survivors, employers and society. However, little is known about predictors of RTW in the military environment.METHODS: A cohort of 194 Royal Air Force (RAF) personnel aged 18-58 who survived primary cancer treatment between 2001 and 2011 were followed up for 18 months. Information was obtained from occupational health and primary care records. Personal, occupational and clinical predictors of RTW were identified by Cox proportional hazards regression.RESULTS: The median sickness absence before RTW was 107 days. Six months after diagnosis 54 % of participants had RTW, and reached 80 % by 12 months. Time taken to RTW was predicted by age at diagnosis, rank, trade group, pre-diagnosis sickness absence, site of cancer, treatment modality, and prognosis. RTW at 18 months were predicted by higher rank (HR = 2.31; 95 % CI 1.46-3.65), and having melanoma (9.75; 4.97-19.13). Those receiving chemotherapy were significantly less likely to have RTW compared to other treatment modalities (0.18; 0.10-0.32).CONCLUSIONS: Rank, cancer diagnostic group, and treatment modality are the most important predictors of RTW in cancer survivors in the RAF. These predictors can be used to inform rehabilitation programmes and decisions on RTW","Navy","University of Birmingham"
"The Influence of Perceptions and Beliefs of Civilian Physiotherapist Working for the Ministry of Defence in their Management of Back Pain: An Exploratory Study using Mixed Methods","https://research.birmingham.ac.uk/en/publications/the-influence-of-perceptions-and-beliefs-of-civilian-physiotherap","Bond, SJ.; Soundy, A.","1 Mar 2012","Background: There is a high prevalence of Lower Back Pain (LBP) within military populations. Physiotherapeutic management has a primary role for patient care, but there is a need to establish the most effective management. Civilian physiotherapists provide the majority of clinical provision throughout the Defence Medical Rehabilitation Programme for British Armed Forces personnel. To date no study has been carried out looking at their perceptions and beliefs with regards to management of non-specific LBP and the potential impact this had on the delivery of rehabilitation across Defence.  Methods: This mixed methods exploratory study aimed to explore the potential complexities surrounding the decision making process with regards to management of non-specific LBP using semi-structured interviews with 14 MOD civilian physiotherapists. All interviews were transcribed verbatim. The transcribed data was then subjected to a categorical content analysis.  Results: The analysis of the interview data revealed four interrelated themes that influence civilian physiotherapists in their management of back pain in military personnel: the military environment, integration of military procedures, physiotherapist treatment approach and communication.  Discussion: This paper highlights the value civilian physiotherapists place on experience when managing non-specific LBP. This experience however was gained through 'patient mileage' rather than integration of best evidence into practice. Several problems were identified in patient management including specific types of patients and their expectations and the importance of the right communication between Health Care Professionals, but also with patients.","Navy","University of Birmingham"
"Decompressive craniectomy and cranioplasty: experience and outcomes in deployed UK military personnel","https://research.birmingham.ac.uk/en/publications/decompressive-craniectomy-and-cranioplasty-experience-and-outcome","Roberts, S. A. G.; Toman, E.; Belli, A.; Midwinter, M. J.","Oct 2016","OBJECT: In recent conflicts, many UK personnel sustained head injuries requiring damage-control surgery and aeromedical transfer to the UK. This study aims to examine indications, complications and outcomes of UK military casualties undergoing craniectomy and cranioplasty from conflicts in Afghanistan and Iraq.METHODS: The UK military Joint Theatre Trauma Registry (JTTR) was searched for all UK survivors in Afghanistan and Iraq between 2004 and 2014 requiring craniectomy and cranioplasty resulting from trauma.RESULTS: Fourteen decompressive craniectomies and cranioplasties were performed with blast and gunshot wounds equally responsible for head injury. Ten survivors (71%) had an Injury Severity Score (ISS) of 75, normally designated as 'unsurvivable'. Most were operated on the day of injury. Seventy-one percent received a reverse question mark incision and 7% received a bicoronal incision. Seventy-nine percent had bone flaps discarded. Overall infection rate was 43%. Acinetobacter spp was the causative organism in 50% of cases. Median Glasgow Outcome Scale (GOS) at final follow-up was 4. All casualties had a GOS score greater than 3.CONCLUSIONS: Timely neurosurgical intervention is imperative for military personnel given high survival rates in those sustaining what are designated 'un-survivable' injuries. Early decompression facilitates safe aeromedical evacuation of casualties. Excellent outcomes validate the UK military trauma system and the stepwise performance gains throughout recent conflicts however trauma registers most evolving to have specific relevance to military casualties. In high-energy trauma with contamination and soft-tissue destruction, surgery should be conducted with regard for future soft tissue reconstruction. Bone flaps should be discarded and cranioplasty performed according to local preference. Facilities receiving military casualties should have specialist microbiological input mindful of the difficulties treating unusual microbes.","Navy","University of Birmingham"
"Prevalence of knee osteoarthritis in 100 athletically active veteran soccer players compared with a matched group of 100 military personnel","https://research.birmingham.ac.uk/en/publications/prevalence-of-knee-osteoarthritis-in-100-athletically-active-vete","Paxinos, O.; Karavasili, A.; Delimpasis, G.; Stathi, A.","1 Jun 2016","Background: Although knee injuries in professional soccer (football) have been extensively studied, the prevalence of knee osteoarthritis (OA) in veteran players is not well documented. Purpose: To investigate the prevalence of knee OA in retired professional soccer players in comparison with a group of athletically active military personnel. Study Design: Cross-sectional study; Level of evidence, 3. Methods: A group of 100 veteran Greek soccer players aged 35 to 55 years (mean [±SD] age, 46.90 ± 5.9 years) were examined for knee OA and were administered the Knee injury and Osteoarthritis Outcome Score (KOOS) questionnaire. A matched group of 100 athletically active military personnel served as a comparison group. Results: The sonographic prevalence of OA was significantly higher in the veteran soccer group (52%) than in the military group (33%) (n = 200; P =.010). This difference remained significant even after excluding participants with a history of knee surgery (44.1% vs 25.3%, respectively) (n = 151; P =.010). Femoral cartilage thickness was similar between the 2 groups (P =.473), while altered knee alignment had no effect on the prevalence of OA (P =.740). With the exception of perceived pain being more prevalent in the military group, there were no other statistically significant differences between the 2 groups in KOOS values. Conclusion: Veteran soccer players had a higher sonographic prevalence of knee OA but better pain scores than a matched group of athletically active military personnel.","Navy","University of Birmingham"
"Exercising in environmental extremes: A greater threat to immune function?","https://research.birmingham.ac.uk/en/publications/exercising-in-environmental-extremes-a-greater-threat-to-immune-f","Walsh, N. P.; Whitham, M.","2006","Athletes, military personnel, fire fighters, mountaineers and astronauts may be required to perform in environmental extremes (e.g. heat, cold, high altitude and microgravity). Exercising in hot versus thermoneutral conditions (where core temperature is ≥1°C higher in hot conditions) augments circulating stress hormones, catecholamines and cytokines with associated increases in circulating leukocytes. Studies that have clamped the rise in core temperature during exercise (by exercising in cool water) demonstrate a large contribution of the rise in core temperature in the leukocytosis and cytokinaemia of exercise. However, with the exception of lowered stimulated lymphocyte responses after exercise in the heat, and in exertional heat illness patients (core temperature >40°C), recent laboratory studies show a limited effect of exercise in the heat on neutrophil function, monocyte function, natural killer cell activity and mucosal immunity. Therefore, most of the available evidence does not support the contention that exercising in the heat poses a greater threat to immune function (vs thermoneutral conditions).","Navy","University of Birmingham"
"Acute hepatitis A virus infections in British Gurkha soldiers.","https://research.birmingham.ac.uk/en/publications/acute-hepatitis-a-virus-infections-in-british-gurkha-soldiers","Green, C.; Ross, D.; Bailey, M.","2013","Hepatitis A virus (HAV) and hepatitis E virus (HEV) infections are endemic in most developing countries, including Nepal and Afghanistan, and may cause outbreaks in military personnel. Previously, more than 99% of new British Gurkha recruits were already immune to HAV because of prior infection, but this may be declining due to improved living conditions in their countries of origin. Acute HAV infections have occurred in Gurkha soldiers serving in Afghanistan, which made them unfit for duty for 2–3 months. In one case, early serological diagnosis was impeded by IgM results against both HAV and HEV that were caused by cross-reactivity or persistence from a previous infection. These cases have led to a policy change whereby all Gurkha recruits are now tested for previous HAV infection and if negative they are offered vaccination. Meanwhile, HEV infection remains a significant threat in Nepal and Afghanistan with low levels of background immunity and no commercially available vaccine.","Navy","University of Birmingham"
"Do shock absorbing insoles in recruits undertaking high levels of physical activity reduce lower limb injury? A randomised trial in recruits undertaking basic training in the Royal Air Force (RAF)","https://research.birmingham.ac.uk/en/publications/do-shock-absorbing-insoles-in-recruits-undertaking-high-levels-of","Withnall, R.; Eastaugh, J.; Freemantle, N.","1 Jan 2006","Objectives: To assess the benefits, if any, of the use of shock absorbing insoles in reducing lower limb injury among Air Force recruits, and to assess the differences, if any, in the efficacy of two commonly available shock absorbing insoles. Design: Randomized controlled trial. Setting: RAF Halton, UK. Site of all basic training for RAF personnel. Participants: 1205 recruits participating in basic training between 17 September 2003 and 7 April 2004. Interventions: Participants were randomized to receive either standard issue Saran non-shock absorbing insoles, or shock absorbing Sorbothane or Poron insoles, on a 1:1:1 basis. Main Outcome Measures: The primary outcome measure was withdrawal from training for lower limb injury. The two primary comparisons were shock absorbing insole versus non-shock absorbing insole, and Sorbothane versus Poron (comparison of different shock absorbing insoles). Secondary outcomes were medical withdrawals for reasons other than those qualifying for the primary outcome measure. Results: When comparing the non-shock absorbing insole to the shock absorbing insoles 72/401 participants (18.0%) allocated to Saran insoles were removed from training because of a qualifying lower limb injury, compared with 149/ 804 (18.5%) allocated to the shock absorbing insole (Sorbothane or Poron), odds ratio 1.04 (95% Cl 0.75 to 1.44, P=0.87). When comparing the two shock absorbing insole 73/ 421 participants (17.3%) randomized to Sorbothane were removed from training because of a qualifying lower limb injury, compared with 76/383 for Poron (19.8%), odds ratio 0.85 (95% Cl 0.58 to 1.23; P=0.37). Conclusions: Similar rates of lower limb injuries were observed for all insoles (shock absorbing and non-shock absorbing) in the trial. The trial provides no support for a change in policy to the use of shock absorbing insoles for military recruits.","Navy","University of Birmingham"
"Heightened neural reactivity to threat in child victims of family violence","https://research.birmingham.ac.uk/en/publications/heightened-neural-reactivity-to-threat-in-child-victims-of-family","McCrory, E. J.; De Brito, S. A.; Sebastian, C. L.; Mechelli, A.; Bird, G.; Kelly, P. A.; Viding, E.","6 Dec 2011","Exposure to family violence affects a significant minority of children: estimates of physical abuse range from 4 to 16%, while intimate partner violence affects between 8 and 25% of children [1]. These maltreatment experiences represent a form of environmental stress that significantly increases risk of later psychopathology, including anxiety 1 and 2. To date, no functional magnetic resonance imaging (fMRI) studies have probed the neural correlates of emotional processing in children exposed to family violence. Previous psychological and electrophysiological studies indicate a selective hypervigilance to angry cues in physically abused children, which is in turn associated with elevated levels of anxiety [3]. Functional magnetic resonance imaging (fMRI) research has demonstrated increased reactivity of the anterior insula (AI) and amygdala to angry faces in individuals with anxiety disorder [4], and in psychiatrically healthy soldiers exposed to combat [5], making these regions plausible neural candidates for adaptation to threat. We demonstrated that children exposed to family violence (with normative levels of anxiety) show increased AI and amygdala reactivity in response to angry but not sad faces. While such enhanced reactivity to a biologically salient threat cue may represent an adaptive response to sustained environmental danger, it may also constitute a latent neurobiological risk factor increasing vulnerability to psychopathology.","Navy","University of Birmingham"
